transaction_id,date,month,quarter,year,type,sub_type,product,plan,customer_id,sales_rep,region,department,amount,currency,payment_terms,payment_status,churn_risk,discount_pct,contract_length_months,notes
REV-000120,2025-10-14,2025-10,Q4 2025,2025,Revenue,One-time License,TraxCore (ERP),Starter,CUST-00280,REP-029,Middle East,Sales,1124.17,USD,Monthly,Paid,High,16.3,12,TraxCore (ERP) Starter — One-time License
REV-000121,2020-04-19,2020-04,Q2 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00242,REP-025,North America,Sales,1624.81,USD,Net 30,Paid,Low,14.3,12,TraxCRM Starter — Subscription
REV-000122,2021-08-21,2021-08,Q3 2021,2021,Revenue,Training,TraxCore (ERP),Starter,CUST-00484,REP-045,Europe,Sales,2469.45,USD,Monthly,Paid,Low,1.6,12,TraxCore (ERP) Starter — Training
REV-000123,2022-06-02,2022-06,Q2 2022,2022,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00541,REP-028,North America,Sales,9985.55,USD,Net 60,Paid,Low,8.4,36,TraxCore (ERP) Professional — Professional Services
REV-000124,2025-02-15,2025-02,Q1 2025,2025,Revenue,Training,TraxCore (ERP),Starter,CUST-00612,REP-035,North America,Sales,2190.3,USD,Net 60,Paid,Low,0.0,12,TraxCore (ERP) Starter — Training
REV-000125,2022-09-12,2022-09,Q3 2022,2022,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00088,REP-034,APAC,Sales,3609.11,USD,Net 30,Paid,Low,12.7,12,TraxAnalytics Professional — Professional Services
REV-000126,2022-11-04,2022-11,Q4 2022,2022,Revenue,One-time License,TraxAnalytics,Starter,CUST-00354,REP-016,North America,Sales,2497.3,USD,Upfront Annual,Paid,Low,6.8,6,TraxAnalytics Starter — One-time License
REV-000127,2025-03-18,2025-03,Q1 2025,2025,Revenue,Subscription,TraxAnalytics,Professional,CUST-00139,REP-005,LATAM,Sales,3332.85,USD,Net 60,Paid,Low,0.8,12,TraxAnalytics Professional — Subscription
REV-000128,2025-10-12,2025-10,Q4 2025,2025,Revenue,Subscription,TraxCRM,Enterprise,CUST-00260,REP-003,Europe,Sales,31455.54,USD,Net 30,Pending,Low,2.5,12,TraxCRM Enterprise — Subscription
REV-000129,2024-11-24,2024-11,Q4 2024,2024,Revenue,Training,TraxCRM,Professional,CUST-00396,REP-022,Europe,Sales,7465.83,USD,Monthly,Paid,Medium,5.3,1,TraxCRM Professional — Training
REV-000130,2024-10-04,2024-10,Q4 2024,2024,Revenue,Renewal,TraxCore (ERP),Professional,CUST-00185,REP-035,APAC,Sales,5890.9,USD,Net 30,Paid,Low,8.9,24,TraxCore (ERP) Professional — Renewal
REV-000131,2021-11-13,2021-11,Q4 2021,2021,Revenue,Subscription,TraxAnalytics,Professional,CUST-00745,REP-023,Middle East,Sales,11983.36,USD,Upfront Annual,Paid,Medium,1.1,24,TraxAnalytics Professional — Subscription
REV-000132,2024-01-28,2024-01,Q1 2024,2024,Revenue,Professional Services,TraxAnalytics,Enterprise,CUST-00976,REP-002,Europe,Sales,69709.51,USD,Monthly,Paid,Low,15.6,12,TraxAnalytics Enterprise — Professional Services
REV-000133,2024-01-23,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCRM,Enterprise,CUST-00158,REP-044,LATAM,Sales,76520.0,USD,Upfront Annual,Paid,Low,2.8,12,TraxCRM Enterprise — Subscription
REV-000134,2024-06-18,2024-06,Q2 2024,2024,Revenue,Subscription,TraxCRM,Professional,CUST-00117,REP-002,Europe,Sales,7491.4,USD,Monthly,Pending,Low,15.5,24,TraxCRM Professional — Subscription
REV-000135,2022-05-28,2022-05,Q2 2022,2022,Revenue,Training,TraxAnalytics,Starter,CUST-00503,REP-013,North America,Sales,1098.6,USD,Net 30,Paid,Medium,8.9,1,TraxAnalytics Starter — Training
REV-000136,2023-08-02,2023-08,Q3 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00556,REP-019,APAC,Sales,2673.0,USD,Net 60,Pending,Low,2.4,6,TraxAnalytics Starter — Subscription
REV-000137,2021-07-22,2021-07,Q3 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00568,REP-037,APAC,Sales,7206.65,USD,Net 60,Paid,Low,6.2,24,TraxCore (ERP) Professional — Subscription
REV-000138,2025-11-23,2025-11,Q4 2025,2025,Revenue,One-time License,TraxCRM,Professional,CUST-00076,REP-009,APAC,Sales,8781.05,USD,Monthly,Paid,Low,2.6,36,TraxCRM Professional — One-time License
REV-000139,2022-01-15,2022-01,Q1 2022,2022,Revenue,Training,TraxCore (ERP),Professional,CUST-00057,REP-008,Middle East,Sales,4377.14,USD,Net 60,Paid,High,4.5,36,TraxCore (ERP) Professional — Training
REV-000140,2023-03-09,2023-03,Q1 2023,2023,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00565,REP-018,Europe,Sales,2175.05,USD,Net 30,Paid,Low,18.8,6,TraxCore (ERP) Starter — Professional Services
REV-000141,2021-12-02,2021-12,Q4 2021,2021,Revenue,Training,TraxAnalytics,Professional,CUST-00346,REP-037,North America,Sales,10427.13,USD,Net 30,Paid,High,15.4,12,TraxAnalytics Professional — Training
REV-000142,2022-05-13,2022-05,Q2 2022,2022,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00510,REP-041,Middle East,Sales,5607.04,USD,Upfront Annual,Paid,Medium,13.7,12,TraxAnalytics Professional — Professional Services
REV-000143,2025-01-31,2025-01,Q1 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00426,REP-031,LATAM,Sales,4836.21,USD,Net 60,Paid,Medium,14.7,12,TraxCore (ERP) Professional — Subscription
REV-000144,2024-06-21,2024-06,Q2 2024,2024,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00109,REP-021,Europe,Sales,7198.25,USD,Upfront Annual,Paid,Low,1.0,24,TraxCore (ERP) Professional — Subscription
REV-000145,2024-09-08,2024-09,Q3 2024,2024,Revenue,Training,TraxCore (ERP),Enterprise,CUST-00834,REP-021,Middle East,Sales,61036.73,USD,Net 60,Paid,Low,10.3,24,TraxCore (ERP) Enterprise — Training
REV-000146,2023-06-17,2023-06,Q2 2023,2023,Revenue,Renewal,TraxCRM,Starter,CUST-00518,REP-030,Europe,Sales,1273.32,USD,Upfront Annual,Paid,Low,12.0,24,TraxCRM Starter — Renewal
REV-000147,2023-03-16,2023-03,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00138,REP-017,APAC,Sales,2480.48,USD,Upfront Annual,Paid,Low,11.2,12,TraxAnalytics Starter — Subscription
REV-000148,2023-03-28,2023-03,Q1 2023,2023,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00564,REP-018,Middle East,Sales,2296.88,USD,Net 30,Paid,Low,7.5,12,TraxCore (ERP) Starter — Subscription
REV-000149,2024-02-06,2024-02,Q1 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00513,REP-003,North America,Sales,885.61,USD,Upfront Annual,Pending,Low,3.0,36,TraxCore (ERP) Starter — Subscription
REV-000150,2021-07-26,2021-07,Q3 2021,2021,Revenue,Subscription,TraxCRM,Enterprise,CUST-00403,REP-040,APAC,Sales,52373.28,USD,Monthly,Paid,Low,16.3,12,TraxCRM Enterprise — Subscription
REV-000151,2023-09-18,2023-09,Q3 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00316,REP-047,North America,Sales,2113.2,USD,Upfront Annual,Overdue,Medium,15.5,36,TraxAnalytics Starter — Subscription
REV-000152,2022-07-21,2022-07,Q3 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00537,REP-041,Middle East,Sales,2504.13,USD,Monthly,Paid,Medium,0.6,1,TraxAnalytics Starter — Subscription
REV-000153,2022-02-20,2022-02,Q1 2022,2022,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00423,REP-045,Europe,Sales,6693.4,USD,Monthly,Pending,Medium,1.2,6,TraxCore (ERP) Professional — Subscription
REV-000154,2025-10-25,2025-10,Q4 2025,2025,Revenue,Renewal,TraxCore (ERP),Professional,CUST-00490,REP-034,LATAM,Sales,5823.77,USD,Net 60,Paid,Low,10.9,12,TraxCore (ERP) Professional — Renewal
REV-000155,2025-06-06,2025-06,Q2 2025,2025,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00306,REP-015,APAC,Sales,64439.85,USD,Net 60,Paid,Low,9.6,36,TraxCore (ERP) Enterprise — Subscription
REV-000156,2023-01-25,2023-01,Q1 2023,2023,Revenue,Professional Services,TraxCRM,Starter,CUST-00389,REP-026,APAC,Sales,2900.14,USD,Net 60,Paid,Low,14.3,12,TraxCRM Starter — Professional Services
REV-000157,2024-12-16,2024-12,Q4 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00207,REP-035,APAC,Sales,2852.65,USD,Upfront Annual,Paid,Low,11.7,6,TraxAnalytics Starter — Subscription
REV-000158,2020-07-26,2020-07,Q3 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00239,REP-004,North America,Sales,40104.49,USD,Monthly,Paid,Medium,0.1,36,TraxAnalytics Enterprise — Subscription
REV-000159,2021-10-08,2021-10,Q4 2021,2021,Revenue,Training,TraxCRM,Professional,CUST-00488,REP-031,Europe,Sales,9803.2,USD,Upfront Annual,Paid,Low,18.2,1,TraxCRM Professional — Training
REV-000160,2022-08-09,2022-08,Q3 2022,2022,Revenue,One-time License,TraxAnalytics,Professional,CUST-00039,REP-012,LATAM,Sales,10940.2,USD,Net 60,Pending,Low,16.7,24,TraxAnalytics Professional — One-time License
REV-000161,2022-02-02,2022-02,Q1 2022,2022,Revenue,Renewal,TraxAnalytics,Enterprise,CUST-00898,REP-003,North America,Sales,32290.67,USD,Net 30,Pending,Low,9.1,36,TraxAnalytics Enterprise — Renewal
REV-000162,2025-11-17,2025-11,Q4 2025,2025,Revenue,Subscription,TraxCRM,Enterprise,CUST-00517,REP-030,APAC,Sales,25111.18,USD,Net 30,Paid,Medium,13.0,6,TraxCRM Enterprise — Subscription
REV-000163,2020-02-27,2020-02,Q1 2020,2020,Revenue,Subscription,TraxAnalytics,Starter,CUST-00691,REP-049,Europe,Sales,1186.09,USD,Monthly,Pending,Low,1.7,1,TraxAnalytics Starter — Subscription
REV-000164,2022-01-26,2022-01,Q1 2022,2022,Revenue,Renewal,TraxCore (ERP),Professional,CUST-00007,REP-017,LATAM,Sales,5119.69,USD,Upfront Annual,Overdue,Low,14.5,1,TraxCore (ERP) Professional — Renewal
REV-000165,2022-12-07,2022-12,Q4 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00684,REP-008,LATAM,Sales,1474.97,USD,Monthly,Paid,High,17.8,12,TraxAnalytics Starter — Subscription
REV-000166,2021-04-25,2021-04,Q2 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00630,REP-015,Europe,Sales,77100.52,USD,Monthly,Paid,Medium,12.1,24,TraxAnalytics Enterprise — Subscription
REV-000167,2025-04-12,2025-04,Q2 2025,2025,Revenue,One-time License,TraxAnalytics,Enterprise,CUST-00781,REP-016,Middle East,Sales,71373.18,USD,Net 30,Paid,Low,7.2,36,TraxAnalytics Enterprise — One-time License
REV-000168,2021-04-04,2021-04,Q2 2021,2021,Revenue,Training,TraxCore (ERP),Enterprise,CUST-00208,REP-037,Middle East,Sales,22189.96,USD,Upfront Annual,Pending,Low,13.6,36,TraxCore (ERP) Enterprise — Training
REV-000169,2025-06-25,2025-06,Q2 2025,2025,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00057,REP-030,Europe,Sales,46900.85,USD,Monthly,Paid,Low,13.5,12,TraxCore (ERP) Enterprise — Subscription
REV-000170,2020-03-30,2020-03,Q1 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00224,REP-038,North America,Sales,899.64,USD,Upfront Annual,Paid,Low,1.2,1,TraxCRM Starter — Subscription
REV-000171,2025-04-17,2025-04,Q2 2025,2025,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00139,REP-050,LATAM,Sales,1623.81,USD,Monthly,Paid,High,7.5,1,TraxCore (ERP) Starter — Subscription
REV-000172,2021-06-28,2021-06,Q2 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00551,REP-026,Middle East,Sales,20659.6,USD,Net 60,Pending,Medium,19.6,24,TraxAnalytics Enterprise — Subscription
REV-000173,2024-10-03,2024-10,Q4 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00472,REP-023,Europe,Sales,1406.43,USD,Net 30,Paid,Medium,12.3,1,TraxAnalytics Starter — Subscription
REV-000174,2022-09-12,2022-09,Q3 2022,2022,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00458,REP-039,North America,Sales,1338.42,USD,Net 30,Paid,Low,4.3,1,TraxCore (ERP) Starter — Professional Services
REV-000175,2021-07-27,2021-07,Q3 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00939,REP-047,Middle East,Sales,33685.45,USD,Upfront Annual,Paid,Medium,19.7,36,TraxAnalytics Enterprise — Subscription
REV-000176,2022-06-24,2022-06,Q2 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00972,REP-038,Europe,Sales,2177.18,USD,Monthly,Paid,Low,6.9,24,TraxCRM Starter — Subscription
REV-000177,2025-11-18,2025-11,Q4 2025,2025,Revenue,Subscription,TraxCRM,Professional,CUST-00308,REP-025,Europe,Sales,9789.74,USD,Monthly,Paid,Low,17.2,6,TraxCRM Professional — Subscription
REV-000178,2025-03-11,2025-03,Q1 2025,2025,Revenue,Renewal,TraxCore (ERP),Professional,CUST-00571,REP-034,Europe,Sales,6495.77,USD,Upfront Annual,Paid,Low,18.4,12,TraxCore (ERP) Professional — Renewal
REV-000179,2021-01-13,2021-01,Q1 2021,2021,Revenue,Subscription,TraxAnalytics,Professional,CUST-00275,REP-025,Middle East,Sales,8426.3,USD,Net 30,Paid,Medium,14.5,36,TraxAnalytics Professional — Subscription
REV-000180,2022-06-07,2022-06,Q2 2022,2022,Revenue,Training,TraxCRM,Starter,CUST-00311,REP-001,Europe,Sales,2861.75,USD,Net 30,Paid,Medium,18.3,36,TraxCRM Starter — Training
REV-000181,2022-04-17,2022-04,Q2 2022,2022,Revenue,Professional Services,TraxCRM,Enterprise,CUST-00795,REP-019,LATAM,Sales,43705.03,USD,Upfront Annual,Paid,Low,17.7,24,TraxCRM Enterprise — Professional Services
REV-000182,2021-02-07,2021-02,Q1 2021,2021,Revenue,One-time License,TraxAnalytics,Professional,CUST-00937,REP-014,APAC,Sales,5816.3,USD,Net 30,Paid,Low,2.9,12,TraxAnalytics Professional — One-time License
REV-000183,2024-09-06,2024-09,Q3 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00389,REP-037,Europe,Sales,1898.46,USD,Upfront Annual,Paid,Medium,19.3,24,TraxCRM Starter — Subscription
REV-000184,2025-03-02,2025-03,Q1 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00144,REP-047,Middle East,Sales,7394.85,USD,Net 30,Paid,Medium,1.5,1,TraxCore (ERP) Professional — Subscription
REV-000185,2020-01-27,2020-01,Q1 2020,2020,Revenue,Professional Services,TraxCRM,Starter,CUST-00070,REP-046,Europe,Sales,820.11,USD,Monthly,Paid,Low,13.3,36,TraxCRM Starter — Professional Services
REV-000186,2025-06-02,2025-06,Q2 2025,2025,Revenue,Subscription,TraxAnalytics,Professional,CUST-00565,REP-027,North America,Sales,3150.54,USD,Upfront Annual,Paid,Low,10.0,24,TraxAnalytics Professional — Subscription
REV-000187,2022-01-04,2022-01,Q1 2022,2022,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00247,REP-013,Middle East,Sales,47799.01,USD,Upfront Annual,Paid,Low,7.5,24,TraxCore (ERP) Enterprise — Subscription
REV-000188,2025-02-23,2025-02,Q1 2025,2025,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00308,REP-044,North America,Sales,2238.22,USD,Net 30,Paid,Low,11.1,1,TraxAnalytics Starter — Professional Services
REV-000189,2020-02-08,2020-02,Q1 2020,2020,Revenue,Subscription,TraxAnalytics,Starter,CUST-00445,REP-042,APAC,Sales,2044.88,USD,Net 30,Pending,High,4.6,36,TraxAnalytics Starter — Subscription
REV-000190,2025-05-01,2025-05,Q2 2025,2025,Revenue,Subscription,TraxCRM,Starter,CUST-00948,REP-018,Middle East,Sales,2039.72,USD,Net 30,Paid,Medium,0.3,6,TraxCRM Starter — Subscription
REV-000191,2021-08-13,2021-08,Q3 2021,2021,Revenue,Renewal,TraxAnalytics,Enterprise,CUST-00307,REP-011,Middle East,Sales,28352.11,USD,Monthly,Paid,Low,7.7,6,TraxAnalytics Enterprise — Renewal
REV-000192,2020-11-17,2020-11,Q4 2020,2020,Revenue,Subscription,TraxAnalytics,Professional,CUST-00101,REP-028,Europe,Sales,10548.07,USD,Upfront Annual,Paid,Low,11.9,12,TraxAnalytics Professional — Subscription
REV-000193,2020-05-01,2020-05,Q2 2020,2020,Revenue,Renewal,TraxAnalytics,Starter,CUST-00503,REP-015,APAC,Sales,2016.68,USD,Monthly,Paid,Medium,13.2,1,TraxAnalytics Starter — Renewal
REV-000194,2023-04-24,2023-04,Q2 2023,2023,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00158,REP-025,Europe,Sales,9656.9,USD,Upfront Annual,Paid,Low,18.9,24,TraxCore (ERP) Professional — Subscription
REV-000195,2024-01-14,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00442,REP-029,Middle East,Sales,2020.43,USD,Monthly,Paid,Low,11.1,36,TraxCRM Starter — Subscription
REV-000196,2023-08-21,2023-08,Q3 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00798,REP-006,Middle East,Sales,2791.46,USD,Net 60,Paid,Low,7.6,6,TraxCRM Starter — Subscription
REV-000197,2023-01-06,2023-01,Q1 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00172,REP-028,APAC,Sales,1726.43,USD,Monthly,Pending,Low,18.9,24,TraxCRM Starter — Subscription
REV-000198,2022-03-11,2022-03,Q1 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00972,REP-026,APAC,Sales,2651.55,USD,Monthly,Pending,Low,6.7,36,TraxCRM Starter — Subscription
REV-000199,2021-07-11,2021-07,Q3 2021,2021,Revenue,Renewal,TraxCRM,Starter,CUST-00206,REP-031,APAC,Sales,1190.8,USD,Monthly,Overdue,Low,13.9,24,TraxCRM Starter — Renewal
REV-000200,2022-09-19,2022-09,Q3 2022,2022,Revenue,One-time License,TraxCRM,Starter,CUST-00403,REP-024,North America,Sales,2850.55,USD,Net 60,Paid,Low,13.6,36,TraxCRM Starter — One-time License
REV-000201,2020-04-20,2020-04,Q2 2020,2020,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00449,REP-019,North America,Sales,10370.69,USD,Monthly,Paid,Low,6.1,12,TraxAnalytics Professional — Professional Services
REV-000202,2021-09-23,2021-09,Q3 2021,2021,Revenue,Subscription,TraxAnalytics,Professional,CUST-00460,REP-039,LATAM,Sales,8240.2,USD,Monthly,Paid,Medium,7.2,36,TraxAnalytics Professional — Subscription
REV-000203,2020-12-14,2020-12,Q4 2020,2020,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00364,REP-011,Middle East,Sales,3398.67,USD,Monthly,Overdue,Low,15.9,1,TraxCore (ERP) Professional — Professional Services
REV-000204,2020-02-13,2020-02,Q1 2020,2020,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00532,REP-036,Middle East,Sales,2312.86,USD,Net 60,Paid,Low,15.4,36,TraxCore (ERP) Starter — Subscription
REV-000205,2025-08-11,2025-08,Q3 2025,2025,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00108,REP-019,LATAM,Sales,2825.2,USD,Net 30,Paid,High,2.8,12,TraxCore (ERP) Starter — Subscription
REV-000206,2023-11-06,2023-11,Q4 2023,2023,Revenue,Subscription,TraxCRM,Professional,CUST-00357,REP-031,North America,Sales,6943.49,USD,Monthly,Paid,Low,16.2,1,TraxCRM Professional — Subscription
REV-000207,2020-04-02,2020-04,Q2 2020,2020,Revenue,Professional Services,TraxCRM,Professional,CUST-00169,REP-048,Europe,Sales,7643.95,USD,Net 60,Paid,Low,9.2,24,TraxCRM Professional — Professional Services
REV-000208,2022-01-25,2022-01,Q1 2022,2022,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00030,REP-048,Middle East,Sales,10947.88,USD,Monthly,Paid,Low,14.1,6,TraxCore (ERP) Professional — Subscription
REV-000209,2023-02-14,2023-02,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00105,REP-035,Europe,Sales,36873.93,USD,Net 60,Paid,Low,17.3,36,TraxAnalytics Enterprise — Subscription
REV-000210,2023-07-07,2023-07,Q3 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00117,REP-023,APAC,Sales,2660.14,USD,Net 60,Pending,Medium,5.9,36,TraxAnalytics Starter — Subscription
REV-000211,2020-12-13,2020-12,Q4 2020,2020,Revenue,Subscription,TraxAnalytics,Starter,CUST-00313,REP-008,Europe,Sales,1621.27,USD,Net 60,Paid,Low,2.8,24,TraxAnalytics Starter — Subscription
REV-000212,2024-09-28,2024-09,Q3 2024,2024,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00942,REP-042,Europe,Sales,7994.21,USD,Monthly,Paid,Low,16.8,36,TraxCore (ERP) Professional — Subscription
REV-000213,2020-08-07,2020-08,Q3 2020,2020,Revenue,Subscription,TraxCRM,Enterprise,CUST-00200,REP-025,Middle East,Sales,46369.79,USD,Monthly,Paid,Low,14.2,24,TraxCRM Enterprise — Subscription
REV-000214,2025-06-24,2025-06,Q2 2025,2025,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00780,REP-015,APAC,Sales,871.93,USD,Net 60,Paid,Low,9.1,24,TraxCore (ERP) Starter — Subscription
REV-000215,2025-09-23,2025-09,Q3 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00557,REP-024,Middle East,Sales,10403.5,USD,Net 30,Paid,Low,4.4,24,TraxCore (ERP) Professional — Subscription
REV-000216,2021-02-23,2021-02,Q1 2021,2021,Revenue,One-time License,TraxAnalytics,Enterprise,CUST-00305,REP-003,LATAM,Sales,29871.44,USD,Net 30,Paid,High,15.5,6,TraxAnalytics Enterprise — One-time License
REV-000217,2022-05-09,2022-05,Q2 2022,2022,Revenue,Subscription,TraxAnalytics,Professional,CUST-00728,REP-040,LATAM,Sales,4493.83,USD,Net 60,Pending,Medium,16.1,36,TraxAnalytics Professional — Subscription
REV-000218,2023-12-07,2023-12,Q4 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00332,REP-046,APAC,Sales,1436.53,USD,Upfront Annual,Overdue,Low,18.0,1,TraxAnalytics Starter — Subscription
REV-000219,2021-07-09,2021-07,Q3 2021,2021,Revenue,Renewal,TraxCRM,Enterprise,CUST-00888,REP-042,Europe,Sales,59697.0,USD,Net 60,Paid,Medium,16.6,24,TraxCRM Enterprise — Renewal
REV-000220,2025-06-27,2025-06,Q2 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00425,REP-025,LATAM,Sales,3679.65,USD,Net 30,Paid,Medium,13.9,12,TraxCore (ERP) Professional — Subscription
REV-000221,2025-02-05,2025-02,Q1 2025,2025,Revenue,Subscription,TraxCRM,Starter,CUST-00793,REP-047,North America,Sales,2408.05,USD,Monthly,Paid,Medium,17.0,36,TraxCRM Starter — Subscription
REV-000222,2024-06-17,2024-06,Q2 2024,2024,Revenue,One-time License,TraxCore (ERP),Enterprise,CUST-00507,REP-018,APAC,Sales,68327.37,USD,Upfront Annual,Paid,Low,17.0,12,TraxCore (ERP) Enterprise — One-time License
